170.18697127400577,152.31717167903787,143.43488064737406,pushup
170.40172596304717,155.0582536357408,148.27845068655012,pushup
170.1105954302236,155.89077574996702,150.36178041162458,pushup
170.15221342806444,156.60355985052752,151.5438415443354,pushup
170.16983941728358,156.550388092224,152.11778814163773,pushup
170.2444920412384,157.1431307067461,153.29247324393856,pushup
170.31517871836522,158.00876956005968,154.98733947684923,pushup
169.80129265498118,157.05562444128842,157.9155848603651,pushup
169.54359070170662,157.57793995865632,160.8048107365525,pushup
170.21263528074732,154.78819767949344,162.15410199885815,pushup
170.12595481534794,153.9042337508028,162.29604897114487,pushup
169.4812822522916,152.76335473773133,162.16370179898854,pushup
168.93850307361961,152.8682765355805,162.60697626937667,pushup
168.3175681697594,153.00934392295898,162.8426445418525,pushup
167.78752477408705,152.19865475516838,163.25992181460617,pushup
167.27992564336841,150.87112413359898,163.62722037526578,pushup
166.61922874795476,151.99668068514478,165.3847304092783,pushup
164.9333149298632,152.32178208276247,165.36783979476064,pushup
163.51164627066146,152.72110745371634,164.86920710638105,pushup
162.21718194454587,150.64098710364024,163.80266587947727,pushup
160.892645638335,149.5094438744504,161.7459463545771,pushup
159.32882425842655,140.43073448654647,156.72371036473317,pushup
158.6059197090007,140.5401659295552,157.56736311757913,pushup
157.6031615366366,138.05402819613607,153.75906709835186,pushup
158.82369788175413,136.11549627456452,152.93810717378264,pushup
157.83460420190562,136.4113120108084,152.57793307690423,pushup
156.55873327899798,135.55182427040728,151.2791459059731,pushup
153.0643866824089,135.82763713368428,149.28647689347113,pushup
150.88370090278735,137.02003759927865,148.54675324185968,pushup
148.49781485310177,138.4077318607146,148.45404259558143,pushup
147.67225528569736,138.80091605280663,148.25930765374835,pushup
147.52581577506857,138.13291962972738,148.57374437826977,pushup
146.787784136862,140.8117093850516,148.7313225116967,pushup
142.39639480432334,145.4723954824998,152.99293797008755,pushup
139.62647927115756,144.7196298139034,152.94190636219184,pushup
137.16776088054698,144.93949633409912,154.81015295677065,pushup
134.4297711974085,144.82270443789537,156.3926011550963,pushup
130.45412461601074,143.47463334582767,156.30048310954464,pushup
134.90501719182095,142.92057221397943,158.82478529031025,pushup
130.0113867955606,141.74396686613414,157.22579614094252,pushup
132.21775320347888,141.50726459647,157.92757005568296,pushup
129.44693649635678,142.29605632354188,159.07276482793915,pushup
128.0334499815525,145.73817319973531,162.39735804776376,pushup
122.65047764952813,147.80835646533671,166.1970260858115,pushup
121.03364901108652,150.06467652592414,169.43424109865623,pushup
120.85994878811876,150.03103215444276,169.393784532454,pushup
119.1001805918232,149.4798998539954,168.2130017205198,pushup
112.02647295993671,147.87135975442106,168.79651109857465,pushup
112.866193725502,149.20602456341686,171.7023634105645,pushup
114.37789287910148,150.9515202680008,172.35896650293148,pushup
113.27405847267333,152.09436140837357,173.377398132791,pushup
117.09316045397424,154.05355636076789,175.51036158855277,pushup
120.91302978620561,155.7782500967889,176.68526183968527,pushup
108.44919395220043,157.34050387991982,176.2605349396781,pushup
96.822147436444,156.5776036353864,178.09542993938663,pushup
88.37838521876569,153.91846653794312,178.26180117911633,pushup
37.987061068593654,153.2460528428175,176.73281198019845,pushup
36.51070132739188,152.89002911275523,175.7973399624122,pushup
37.41030458951663,152.46062721300677,175.99839334199365,pushup
38.738796936486615,151.94198911797537,175.99109430881686,pushup
39.45239774692038,152.80671683562056,175.31839771622512,pushup
37.37008260140416,154.30950452499968,175.55189604955672,pushup
41.23381920971174,154.6097441347374,175.38825241466193,pushup
43.33555106942029,154.35094872576974,175.6429258574803,pushup
44.79456250709043,154.88189338974098,174.4012343460575,pushup
44.43668585608488,154.67518787035158,175.41965230435522,pushup
43.35317404665357,155.79628302766844,176.478396436353,pushup
42.42702043567626,156.40609177574493,177.04253733458603,pushup
38.805979242475075,155.89264499882762,174.72344360549926,pushup
38.8619308042997,154.86802878025054,173.87569751208605,pushup
40.32144277810259,156.7603360261316,172.9798734048619,pushup
40.39955906755222,159.70132193560661,173.90587912246008,pushup
40.32145886232899,162.49176089234112,176.51657893728816,pushup
38.73088538243268,165.07398834932843,177.34531759164668,pushup
38.37102078985935,164.44890543951152,177.59049986108224,pushup
39.22819419284268,168.3116236686403,177.94341349808371,pushup
40.15857742084273,166.87100569558183,177.05342056313802,pushup
41.66940983031278,165.47758868662606,176.29092839803192,pushup
42.18546191746657,163.94243121692227,175.96070114956677,pushup
42.752652591258496,163.0168419600039,175.7896414074518,pushup
42.74246311163756,164.58905220678463,176.55832536800062,pushup
43.140502548982454,164.52175187517815,176.4766201777086,pushup
44.16890530493536,165.9297925031409,177.2266340557385,pushup
43.40233829641967,165.50467446667847,176.40918299986106,pushup
43.66352316317949,164.79526121944863,177.58614277240574,pushup
44.03799284213271,163.95057204364832,177.64917961401562,pushup
42.55584510140559,161.95734785558642,176.61189240111116,pushup
39.06656640414771,161.8831423633889,178.105313563716,pushup
37.67780011582897,161.52689539727032,176.24815227031,pushup
36.704303444501406,162.38888426169024,175.96149786919028,pushup
36.37164149169646,161.10563666193482,175.16869738391432,pushup
35.92028610965768,160.93180780073152,175.2676385131019,pushup
35.82361523112188,160.77064483389594,175.49675193547068,pushup
34.80862292887466,158.52511280452816,175.1820321613344,pushup
35.21295814972719,160.46625493322807,175.69443457912575,pushup
35.54975331210311,161.78229969777547,175.90387268687914,pushup
36.30765446389481,162.34274677684476,176.104265546717,pushup
36.985059254639296,162.69059426501576,176.02129972372114,pushup
37.235869535378654,160.43494692659067,174.30862454972288,pushup
37.21294462696439,163.68730394627676,174.63851121696703,pushup
36.04225476907415,164.40954796994635,174.4237098280559,pushup
35.37202854454866,164.20288706688376,174.94837204055307,pushup
35.824357327422106,161.52197474041918,177.27533206395975,pushup
35.46075498535332,160.804779252066,173.18618788964443,pushup
32.076238891604014,160.84438861183273,173.3790978555469,pushup
31.637888456341173,164.59822340780624,175.11329214138078,pushup
31.188939673144503,163.30834368055434,176.2099051785484,pushup
32.10231208504134,160.92528069587047,176.26480680838472,pushup
32.20920347644961,159.98603775098195,178.15184573544613,pushup
